,Web ID,Region of Incident,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
2665,51453,Central America,28-Oct-17,2017,Oct,,2.0,2,4.0,,2.0,,Drowning,"Off the coast of Cayo Caguama, south of Camagüey, Cuba",14ymedio,"20.335552654920, -78.685347496875",,"https://bit.ly/2MJbTHM, https://bit.ly/2P5RwpM",Caribbean,3
2666,44238,Central America,27-Oct-17,2017,Oct,1.0,,1,,,1.0,,Drowning,"Irrigation canal, Calexico, Imperial County, California",Imperial County Coroner's Office,"32.665566240836, -115.550772584910",Central America to US,,Northern America,5
2667,43899,Mediterranean,26-Oct-17,2017,Oct,1.0,,1,,,1.0,,Unknown,"Body found under truck in ferry in Port of Melilla, Spain",Público,"35.291156590870, -2.927625956006",Western Mediterranean,"http://bit.ly/2zRCBbm, http://bit.ly/2lpGctQ",Uncategorized,3
2668,44237,Africa,26-Oct-17,2017,Oct,4.0,,4,,,,,Unknown,"Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"32.717285160000, 21.851620760000",,,Northern Africa,2
2669,43903,Middle East,25-Oct-17,2017,Oct,1.0,,1,,,1.0,,Violence,"Syrian/Turkish border, Ras al-Ayn, Hasaka governorate, Syria",Syrian Observatory for Human Rights,"36.858546875103, 40.080746636523",,http://www.syriahr.com/en/?p=77073,Western Asia,4
2670,44235,Africa,25-Oct-17,2017,Oct,1.0,,1,,,1.0,,Extended Sickness,"Beitbridge, South Africa",Mixed Migration Monitoring Mechanism Initiative (4Mi),"29.989149250000, -22.225581760000",,,Southern Africa,2
2671,44236,Africa,25-Oct-17,2017,Oct,3.0,,3,,1.0,1.0,1.0,Vehicle Accident,"Mopti, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-4.197462700000, 14.487428400000",,,Western Africa,2
2672,43919,Central America,24-Oct-17,2017,Oct,1.0,,1,,,,,Unknown,"Ranch near Sarita, Kenedy County, Texas, USA",KZTV Action 10 News,"27.218799736744, -97.794112418555",Central America to US,http://bit.ly/2z9uA3X,Northern America,1
2673,44231,Africa,24-Oct-17,2017,Oct,1.0,,1,,,1.0,,Dehydration,Egypt-Libya border,Mixed Migration Monitoring Mechanism Initiative (4Mi),"24.981536870000, 30.664494070000",,,Northern Africa,2
2674,44232,Africa,24-Oct-17,2017,Oct,4.0,,4,,,4.0,,Dehydration,"Madamma, Niger, near the border with Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.626142400000, 21.935449900000",,,Western Africa,2
2675,44233,Africa,24-Oct-17,2017,Oct,4.0,,4,,,,,Dehydration,"Outside Dirkou, Niger, near the border with Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.081790300000, 19.004818100000",,,Western Africa,2
2676,44234,Africa,24-Oct-17,2017,Oct,3.0,,3,,,3.0,,Dehydration,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.839355470000, 18.365278460000",,,Northern Africa,2
2677,43907,Central America,23-Oct-17,2017,Oct,8.0,,8,,,,,Unknown,"Starr County, Texas, USA",Webb County Office of the Medical Examiner,"26.621516700000, -98.748116700000",Central America to US,,Northern America,5
2678,44223,Africa,23-Oct-17,2017,Oct,3.0,,3,,1.0,2.0,2.0,Vehicle Accident,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-8.002889200000, 12.639231600000",,,Western Africa,2
2679,44224,Africa,23-Oct-17,2017,Oct,10.0,,10,,,,,Physical and Sexual Abuse,"Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.053676000000, 31.797583100000",,,Northern Africa,2
2680,44225,Africa,23-Oct-17,2017,Oct,8.0,,8,,,,,Physical and Sexual Abuse,"Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.053676000000, 31.797583100000",,,Northern Africa,2
2681,44226,Africa,23-Oct-17,2017,Oct,2.0,,2,,1.0,1.0,,Vehicle Accident,"Outside Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"8.085411953000, 17.022760830000",,,Western Africa,2
2682,44227,Africa,23-Oct-17,2017,Oct,4.0,,4,,,,,Dehydration,"Unspecified location in the Sahara desert, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"25.773925780000, 29.621519570000",,,Northern Africa,2
2683,44228,Africa,23-Oct-17,2017,Oct,2.0,,2,,,2.0,,Starvation,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.106445310000, 29.051517840000",,,Northern Africa,2
2684,44229,Africa,23-Oct-17,2017,Oct,7.0,,7,,,,,Dehydration,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.534667970000, 24.297353380000",,,Northern Africa,2
2685,44230,Africa,23-Oct-17,2017,Oct,3.0,,3,,,,,Vehicle Accident,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"22.609863280000, 29.200423170000",,,Northern Africa,2
2686,43893,Mediterranean,22-Oct-17,2017,Oct,8.0,,8,,,,,Drowning,"Bodies retrieved in Al Khums, Libya",IOM Libya,"32.679837405805, 14.299608421484",Central Mediterranean,,Uncategorized,4
2687,43894,Mediterranean,22-Oct-17,2017,Oct,1.0,,1,17.0,,1.0,,Drowning,"Off the coast of Melilla, Spain, near Beni Ensar","El Mundo, Cuatro","35.282888789154, -2.913308348535",Central Mediterranean,"http://bit.ly/2yGH6GS, http://bit.ly/2xgGUeF",Uncategorized,3
2688,43901,Central America,22-Oct-17,2017,Oct,1.0,,1,,,1.0,,Unknown,"Beach near Barrio Ensenada, Rincón, Puerto Rico",Telemundo PR,"18.340314341796, -67.258700630225",,"http://bit.ly/2yJ7tdK, http://bit.ly/2z3RWIE",Caribbean,3
2689,43902,Central America,22-Oct-17,2017,Oct,1.0,,1,,,1.0,,Vehicle Accident,Unspecified location in Mexico,ONCE Noticias,"26.185058635351, -102.684619937500",Central America to US,http://bit.ly/2z4kj9t,Central America,1
2690,44217,Africa,22-Oct-17,2017,Oct,2.0,,2,,,2.0,,Physical and Sexual Abuse,"Ajdabiya, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"20.140259400000, 30.214647000000",,,Northern Africa,2
2691,44218,Africa,22-Oct-17,2017,Oct,2.0,,2,,1.0,1.0,,Starvation,"Al Sharif, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.685997000000, 32.737298700000",,,Northern Africa,2
2692,44219,Africa,22-Oct-17,2017,Oct,3.0,,3,,,3.0,,Dehydration,"Gao, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-0.027986700000, 16.263980700000",,,Western Africa,2
2693,44220,Africa,22-Oct-17,2017,Oct,2.0,,2,,,2.0,,Dehydration,"Gao, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-0.027986700000, 16.263980700000",,,Western Africa,2
2694,44221,Africa,22-Oct-17,2017,Oct,1.0,,1,,,1.0,1.0,Extended Sickness,"Kano, Nigeria",Mixed Migration Monitoring Mechanism Initiative (4Mi),"8.591956100000, 12.002179400000",,,Western Africa,2
2695,44222,Africa,22-Oct-17,2017,Oct,6.0,,6,,,6.0,,Vehicle Accident,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.853759770000, 28.464013180000",,,Northern Africa,2
2696,44603,Mediterranean,22-Oct-17,2017,Oct,1.0,,1,17.0,,1.0,,Drowning,"Off the coast of Melilla, Spain, near Beni Ensar","El Mundo, Cuatro","35.286041628488, -2.901978697656",Western Mediterranean,"http://bit.ly/2yGH6GS,, http://bit.ly/2xgGUeF",Uncategorized,1
2697,43909,Africa,21-Oct-17,2017,Oct,6.0,,6,13.0,,,,Vehicle Accident,"Motorway between Asilah and Tanger, near Akouas Briech, Morocco",Le360,"35.514650438339, -5.988293378516",,"http://bit.ly/2xzHO5U, http://bit.ly/2yWcFO2",Northern Africa,3
2698,44211,Africa,21-Oct-17,2017,Oct,3.0,,3,,,3.0,,Violence,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"7.986535000000, 16.974168900000",,,Western Africa,2
2699,44212,Africa,21-Oct-17,2017,Oct,2.0,,2,,2.0,,,Starvation,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"7.986535000000, 16.974168900000",,,Northern Africa,2
2700,44213,Africa,21-Oct-17,2017,Oct,1.0,,1,,,1.0,,Dehydration,"Eritrea, near the border with Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"36.506691600000, 15.139950330000",,,Eastern Africa,2
2701,44214,Africa,21-Oct-17,2017,Oct,1.0,,1,,,1.0,,Physical and Sexual Abuse,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.856858600000, 23.311238900000",,,Northern Africa,2
2702,44215,Africa,21-Oct-17,2017,Oct,1.0,,1,,,1.0,1.0,Extended Sickness,"Ougadougou, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-1.519660300000, 12.371427700000",,,Western Africa,2
2703,44216,Africa,21-Oct-17,2017,Oct,1.0,,1,,,1.0,,Extended Sickness,"Sahara desert, near Egypt-Libya border",Mixed Migration Monitoring Mechanism Initiative (4Mi),"24.916992190000, 29.430328420000",,,Northern Africa,2
2704,43896,Central America,20-Oct-17,2017,Oct,1.0,,1,,,1.0,,Drowning,"Río Bravo, near Kickapoo Casino, Eagle Pass, Maverick County, Texas",Zócalo,"28.608024008241, -100.444028174620",Central America to US,http://bit.ly/2xYUPdm,Northern America,1
2705,43955,Central America,20-Oct-17,2017,Oct,1.0,,1,,,1.0,,Unknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.836883100000, -111.322463400000",Central America to US,http://www.humaneborders.info/,Northern America,5
2706,43957,Central America,20-Oct-17,2017,Oct,1.0,,1,,,1.0,,Unknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.967683100000, -113.013308300000",Central America to US,http://www.humaneborders.info/,Northern America,5
2707,44207,Africa,20-Oct-17,2017,Oct,1.0,,1,,,1.0,,Physical and Sexual Abuse,"Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.053676000000, 31.797583100000",,,Northern Africa,2
2708,44208,Africa,20-Oct-17,2017,Oct,3.0,,3,,,3.0,,Dehydration,Egypt-Libya border,Mixed Migration Monitoring Mechanism Initiative (4Mi),"24.981536870000, 30.664494070000",,,Northern Africa,2
2709,44209,Africa,20-Oct-17,2017,Oct,2.0,,2,,,2.0,,Harsh Weather Conditions,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.856858600000, 23.311238900000",,,Northern Africa,2
2710,44210,Africa,20-Oct-17,2017,Oct,5.0,,5,,,,,Vehicle Accident,"Unspecified location in the Sahara desert, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.875976560000, 21.678486370000",,,Western Africa,2
2711,43891,Mediterranean,19-Oct-17,2017,Oct,1.0,,1,,,1.0,,Drowning,"Body retrieved in Al Maya, west of Tripoli, Libya",IOM Libya,"32.826545914138, 12.898626708984",Central Mediterranean,,Uncategorized,4
2712,43959,Central America,19-Oct-17,2017,Oct,1.0,,1,,,1.0,,Hyperthermia,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.482611200000, -111.445179800000",Central America to US,http://www.humaneborders.info/,Northern America,5
2713,44204,Africa,19-Oct-17,2017,Oct,2.0,,2,,1.0,1.0,2.0,Vehicle Accident,"Malanville, Benin, near border with Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"3.384247300000, 11.863333200000",,,Western Africa,2
2714,44205,Africa,19-Oct-17,2017,Oct,1.0,,1,,1.0,,,Vehicle Accident,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.238281250000, 24.557428430000",,,Northern Africa,2
2715,44206,Africa,19-Oct-17,2017,Oct,3.0,,3,,,3.0,,Unknown,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.487792970000, 17.529148060000",,,Northern Africa,2
2716,43871,Central America,18-Oct-17,2017,Oct,1.0,,1,,,1.0,,Vehicle Accident,"Train tracks between Calle Cristobal Colón and 20 de Noviembre, Coatzacoalcos, Veracruz, Mexico",Presencia,"18.126359983090, -94.470228552818",Central America to US,http://bit.ly/2kZzvyB,Central America,1
2717,44202,Africa,18-Oct-17,2017,Oct,6.0,,6,,,,,Vehicle Accident,"Dao, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.533333000000, 20.566667000000",,,Western Africa,2
2718,44203,Africa,18-Oct-17,2017,Oct,3.0,,3,,,,,Dehydration,"Unspecified location in the Sahara desert, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"25.312500000000, 28.623404920000",,,Northern Africa,2
2719,44201,Africa,17-Oct-17,2017,Oct,1.0,,1,,,1.0,,Extended Sickness,"Sahara desert, Sudan, near the border with Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"25.114746090000, 20.828330650000",,,Northern Africa,2
2720,49509,Asia,17-Oct-17,2017,Oct,1.0,,1,,,1.0,,Vehicle Accident,"Nimruz province, Afghanistan",Mixed Migration Monitoring Mechanism Initiative (4mi),"30.438965000000, 61.805300000000",,http://www.mixedmigration.org/4mi/,South Asia,2
2721,49510,Asia,17-Oct-17,2017,Oct,1.0,,1,,,1.0,,Vehicle Accident,"Nimruz province, Afghanistan",Mixed Migration Monitoring Mechanism Initiative (4mi),"30.165527000000, 61.831769000000",,http://www.mixedmigration.org/4mi/,South Asia,2
2722,43866,Asia,16-Oct-17,2017,Oct,11.0,30.0,41,24.0,5.0,1.0,6.0,Drowning,"Naf River, near Shah Porir Dwip, Bangladesh",IOM Bangladesh,"20.762367521413, 92.350844010742",,"http://bit.ly/2kS9ocH, http://bit.ly/2ztSLr8, https://twitter.com/IOMBangladesh/status/919911895926063105",South-eastern Asia,4
2723,43870,Mediterranean,16-Oct-17,2017,Oct,1.0,,1,,,,,Drowning,Off the coast of Tunisia,IOM Tunisia,"34.594243427134, 10.653553136719",Central Mediterranean,,Uncategorized,4
2724,43982,Europe,16-Oct-17,2017,Oct,1.0,,1,,,1.0,,Vehicle Accident,"N-II motorway, near La Jonquera, Girona, Spain, at the border with France",Diari de Girona,"42.418132400000, 2.873921900000",,"http://bit.ly/2zSM4lu, http://bit.ly/2iy4yh5",Southern Europe,3
2725,44199,Africa,16-Oct-17,2017,Oct,6.0,,6,,,,,Dehydration,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.429023600000, 27.036540600000",,,Northern Africa,2
2726,44200,Africa,16-Oct-17,2017,Oct,2.0,,2,,2.0,,,Vehicle Accident,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.919921880000, 24.537441720000",,,Northern Africa,2
2727,43864,Mediterranean,15-Oct-17,2017,Oct,1.0,,1,23.0,,,,Drowning,"Off the coast of Sidi Hmed beach, Sfax, Tunisia",IOM Tunisia,"34.277715802156, 12.123413085938",Central Mediterranean,,Uncategorized,4
2728,43865,Central America,15-Oct-17,2017,Oct,,37.0,37,13.0,,,,Drowning,"Near La Tortue Island, Haiti","IOM Haiti, Haitian Directorate for Civil Protection, Ministry of Interior","20.183817495247, -72.641399188282",,"http://bit.ly/2kXAX4n, http://bit.ly/2zvI87f, http://bit.ly/2yknQ2D, http://bit.ly/2xIpdE1",Caribbean,4
2729,43869,Middle East,15-Oct-17,2017,Oct,2.0,,2,,,2.0,,Violence,"Syrian/Turkish border, Al-Dorriyeh, near Darkoush, Jisr al-Shughur district, Idlib province",Syrian Observatory for Human Rights,"36.003232158569, 36.369436184473",,http://www.syriahr.com/en/?p=76290,Western Asia,4
2730,44196,Africa,15-Oct-17,2017,Oct,2.0,,2,,,2.0,1.0,Dehydration,"Gao, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-0.027986700000, 16.263980700000",,,Western Africa,2
2731,44197,Africa,15-Oct-17,2017,Oct,7.0,,7,,,,,Dehydration,"Outside Séguédine, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.611181640000, 20.319033320000",,,Western Africa,2
2732,44198,Africa,15-Oct-17,2017,Oct,15.0,,15,,,,,Vehicle Accident,"Séguédine, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.583000000000, 20.113100000000",,,Western Africa,2
2733,44193,Africa,14-Oct-17,2017,Oct,1.0,,1,,,1.0,1.0,Extended Sickness,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"7.986535000000, 16.974168900000",,,Western Africa,2
2734,44194,Africa,14-Oct-17,2017,Oct,1.0,,1,,,1.0,,Harsh Weather Conditions,"Diffa, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.615880300000, 13.313247200000",,,Western Africa,2
2735,44195,Africa,14-Oct-17,2017,Oct,3.0,,3,,,3.0,,Dehydration,Egypt-Libya border,Mixed Migration Monitoring Mechanism Initiative (4Mi),"24.981536870000, 30.664494070000",,,Northern Africa,2
2736,43898,Mediterranean,13-Oct-17,2017,Oct,28.0,,28,,,,,Drowning,"Bodies retrieved in Al Khums, Libya",IOM Libya,"32.657872602092, 14.283128929297",Central Mediterranean,,Uncategorized,4
2737,44191,Africa,13-Oct-17,2017,Oct,1.0,,1,,1.0,,,Vehicle Accident,"Unspecified location in the Sahara desert, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.260742190000, 22.452283420000",,,Western Africa,2
2738,44192,Africa,13-Oct-17,2017,Oct,1.0,,1,,1.0,,,Vehicle Accident,"Séguédine, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.583000000000, 20.113100000000",,,Western Africa,2
2739,44532,Asia,13-Oct-17,2017,Oct,1.0,,1,,,1.0,,Vehicle Accident,"Sarwan, Sistan and Baluchestan province, Iran",IOM Afghanistan,"27.352603300000, 62.344781500000",,,Southern Asia,4
2740,44524,Asia,12-Oct-17,2017,Oct,1.0,,1,,,1.0,1.0,Vehicle Accident,"Sarwan, Sistan and Baluchestan province, Iran",IOM Afghanistan,"27.352603300000, 62.344781500000",,,Southern Asia,4
2741,44526,Asia,12-Oct-17,2017,Oct,1.0,,1,,,1.0,,Violence,"Kerman province, Iran",IOM Afghanistan,"29.485008900000, 57.643904800000",,,Southern Asia,4
2742,44595,Mediterranean,11-Oct-17,2017,Oct,4.0,,4,,,,,Drowning,"Bodies recovered off the coast of Sfax, Tunisia",IOM Tunisia,"34.830052608625, 10.869882881250",Central Mediterranean,,Uncategorized,4
2743,43862,Central America,11-Oct-17,2017,Oct,1.0,,1,,,1.0,,Drowning,"Rio Bravo, El Patinadero, Parque Viveros, Nuevo Laredo, Tamaulipas, Mexico",Periódico Correo,"27.477238680755, -99.480783750757",Central America to US,http://bit.ly/2hCyd7D,Central America,1
2744,43863,Africa,10-Oct-17,2017,Oct,1.0,,1,,,1.0,,Animal Attack,"Border of Zimbabwe and South Africa, near Beitbridge, Zimbabwe",The Chronicle,"-22.225918768020, 29.993859147021",,http://bit.ly/2z4R8PD,Southern Africa,1
2745,44190,Africa,10-Oct-17,2017,Oct,1.0,,1,,,1.0,1.0,Dehydration,Unspecified location in Chad,Mixed Migration Monitoring Mechanism Initiative (4Mi),"18.732207000000, 15.454166000000",,,Central Africa,2
2746,43895,Africa,9-Oct-17,2017,Oct,11.0,,11,7.0,,,,Vehicle Accident,"Tsangano, Tete province, Mozambique, at the border with Malawi",Agence de Presse Africaine (APA),"-15.366579791470, 34.449139427344",,http://bit.ly/2itCC0L,Eastern Africa,1
2747,43855,Asia,8-Oct-17,2017,Oct,15.0,16.0,31,19.0,7.0,8.0,11.0,Drowning,"Naf River, near Golar Para Char, Bangladesh",IOM Bangladesh,"20.774733035647, 92.345774132324",,http://bit.ly/2y9SRW3,South-eastern Asia,4
2748,43856,Central America,8-Oct-17,2017,Oct,1.0,,1,,,1.0,,Vehicle Accident,"Train tracks, Bulevar Vito Alessio Robles, Saltillo, Coahuila, Mexico",Zócalo,"25.454966059163, -100.999726805530",Central America to US,http://bit.ly/2g45ufg,Central America,1
2749,43857,Mediterranean,8-Oct-17,2017,Oct,46.0,3.0,49,38.0,,8.0,,Drowning,"54 km off El Ataya beach in Kerkennah Island, Tunisia",IOM Tunisia,"34.757813062277, 11.747713028906",Central Mediterranean,http://bit.ly/2z1cmho,Uncategorized,4
2750,43859,Europe,8-Oct-17,2017,Oct,1.0,,1,2.0,,,,Vehicle Accident,"Outside Gemünden am Main, Bavaria, Germany",Suddeutsche Zeitung,"50.050562769818, 9.699000771906",,http://bit.ly/2ybuhoN,Western Europe,1
2751,43860,Central America,8-Oct-17,2017,Oct,1.0,,1,,,1.0,,Drowning,"Río Bravo, near Rancho El Progreso, Nuevo Laredo, Tamaulipas, Mexico",Líder Web,"27.508614972759, -99.526001424365",Central America to US,http://bit.ly/2g7JRe3,Central America,1
2752,43861,Central America,8-Oct-17,2017,Oct,1.0,,1,,,1.0,,Vehicle Accident,"Train tracks between Uvalde and Hondo, Uvalde County, Texas, USA",Zócalo,"29.250130481958, -99.748059074316",Central America to US,http://bit.ly/2y7B1Uo,Northern America,1
2753,44188,Africa,8-Oct-17,2017,Oct,1.0,,1,,,1.0,,Unknown,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-8.002889200000, 12.639231600000",,,Western Africa,2
2754,44189,Africa,8-Oct-17,2017,Oct,1.0,,1,,,1.0,,Violence,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.578613280000, 25.215191680000",,,Northern Africa,2
2755,43961,Central America,7-Oct-17,2017,Oct,1.0,,1,,,1.0,,Unknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.163190400000, -112.998958600000",Central America to US,http://www.humaneborders.info/,Northern America,5
2756,44186,Africa,7-Oct-17,2017,Oct,3.0,,3,,1.0,1.0,1.0,Vehicle Accident,"Malanville, Benin, near border with Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"3.384247300000, 11.863333200000",,,Western Africa,2
